t, w1, w2, w3, w4, w5
58.0300,0.0000,0.0000,0.0380,0.0191,0.0131
58.0400,0.0000,0.0000,0.0394,0.0172,0.0112
58.0500,0.0000,0.0000,0.0407,0.0153,0.0092
58.0600,0.0000,0.0000,0.0420,0.0134,0.0073
58.0700,0.0000,0.0000,0.0432,0.0115,0.0054
58.0800,0.0000,0.0000,0.0443,0.0096,0.0035
58.0900,0.0000,0.0000,0.0455,0.0078,0.0016
58.1000,0.0000,0.0000,0.0466,0.0059,-0.0002
58.1100,0.0000,0.0000,0.0476,0.0040,-0.0021
58.1200,0.0000,0.0000,0.0486,0.0022,-0.0039
58.1300,0.0000,0.0000,0.0495,0.0004,-0.0057
58.1400,0.0000,0.0000,0.0503,-0.0014,-0.0075
58.1500,0.0000,0.0000,0.0512,-0.0032,-0.0093
58.1600,0.0000,0.0000,0.0519,-0.0050,-0.0111
58.1700,0.0000,0.0000,0.0526,-0.0068,-0.0128
58.1800,0.0000,0.0000,0.0533,-0.0086,-0.0145
58.1900,0.0000,0.0000,0.0539,-0.0103,-0.0162
58.2000,0.0000,0.0000,0.0544,-0.0121,-0.0179
58.2100,0.0000,0.0000,0.0549,-0.0138,-0.0196
58.2200,0.0000,0.0000,0.0553,-0.0155,-0.0212
58.2300,0.0000,0.0000,0.0557,-0.0172,-0.0228
58.2400,0.0000,0.0000,0.0560,-0.0189,-0.0245
58.2500,0.0000,0.0000,0.0563,-0.0206,-0.0260
58.2600,0.0000,0.0000,0.0565,-0.0222,-0.0276
58.2700,0.0000,0.0000,0.0566,-0.0238,-0.0291
58.2800,0.0000,0.0000,0.0567,-0.0255,-0.0307
58.2900,0.0000,0.0000,0.0567,-0.0271,-0.0321
58.3000,-0.0000,-0.0000,0.0567,-0.0286,-0.0336
58.3100,-0.0000,-0.0000,0.0566,-0.0302,-0.0351
58.3200,-0.0000,-0.0000,0.0565,-0.0317,-0.0365
58.3300,-0.0000,-0.0000,0.0563,-0.0333,-0.0379
58.3400,-0.0000,-0.0000,0.0561,-0.0348,-0.0393
58.3500,-0.0000,-0.0000,0.0558,-0.0362,-0.0406
58.3600,-0.0000,-0.0000,0.0554,-0.0377,-0.0419
58.3700,-0.0000,-0.0000,0.0550,-0.0391,-0.0432
58.3800,-0.0000,-0.0000,0.0545,-0.0406,-0.0445
58.3900,-0.0000,-0.0000,0.0540,-0.0420,-0.0458
58.4000,-0.0000,-0.0000,0.0535,-0.0433,-0.0470
58.4100,-0.0000,-0.0000,0.0529,-0.0447,-0.0482
58.4200,-0.0000,-0.0000,0.0522,-0.0460,-0.0494
58.4300,-0.0000,-0.0000,0.0515,-0.0473,-0.0505
58.4400,-0.0000,-0.0000,0.0507,-0.0486,-0.0516
58.4500,-0.0000,-0.0000,0.0499,-0.0499,-0.0527
58.4600,-0.0000,-0.0000,0.0491,-0.0511,-0.0538
58.4700,-0.0000,-0.0000,0.0482,-0.0523,-0.0548
58.4800,-0.0000,-0.0000,0.0473,-0.0535,-0.0558
58.4900,-0.0000,-0.0000,0.0463,-0.0547,-0.0568
58.5000,-0.0000,-0.0000,0.0453,-0.0558,-0.0578
58.5100,-0.0000,-0.0000,0.0442,-0.0569,-0.0587
58.5200,-0.0000,-0.0000,0.0431,-0.0580,-0.0596
58.5300,-0.0000,-0.0000,0.0420,-0.0591,-0.0605
58.5400,-0.0000,-0.0000,0.0408,-0.0601,-0.0613
58.5500,-0.0000,-0.0000,0.0396,-0.0611,-0.0622
58.5600,-0.0000,-0.0000,0.0383,-0.0621,-0.0630
58.5700,-0.0000,-0.0000,0.0371,-0.0630,-0.0637
58.5800,-0.0000,-0.0000,0.0358,-0.0640,-0.0644
58.5900,-0.0000,-0.0000,0.0344,-0.0648,-0.0652
58.6000,-0.0000,-0.0000,0.0330,-0.0657,-0.0658
58.6100,-0.0000,-0.0000,0.0317,-0.0666,-0.0665
58.6200,-0.0000,-0.0000,0.0302,-0.0674,-0.0671
58.6300,-0.0000,-0.0000,0.0288,-0.0681,-0.0677
58.6400,-0.0000,-0.0000,0.0273,-0.0689,-0.0683
58.6500,-0.0000,-0.0000,0.0259,-0.0696,-0.0688
58.6600,-0.0000,-0.0000,0.0243,-0.0703,-0.0693
58.6700,-0.0000,-0.0000,0.0228,-0.0710,-0.0698
58.6800,-0.0000,-0.0000,0.0213,-0.0716,-0.0703
58.6900,-0.0000,-0.0000,0.0197,-0.0722,-0.0707
58.7000,-0.0000,-0.0000,0.0182,-0.0728,-0.0711
58.7100,-0.0001,-0.0000,0.0166,-0.0734,-0.0715
58.7200,-0.0001,-0.0000,0.0150,-0.0739,-0.0718
58.7300,-0.0001,-0.0000,0.0134,-0.0744,-0.0721
58.7400,-0.0001,-0.0000,0.0118,-0.0748,-0.0724
58.7500,-0.0001,-0.0000,0.0102,-0.0753,-0.0727
58.7600,-0.0001,-0.0000,0.0086,-0.0757,-0.0729
58.7700,-0.0001,-0.0000,0.0070,-0.0760,-0.0731
58.7800,-0.0001,-0.0000,0.0054,-0.0764,-0.0733
58.7900,-0.0001,-0.0000,0.0038,-0.0767,-0.0734
58.8000,-0.0001,-0.0000,0.0021,-0.0770,-0.0736
58.8100,-0.0001,-0.0000,0.0005,-0.0772,-0.0737
58.8200,-0.0001,-0.0000,-0.0011,-0.0774,-0.0737
58.8300,-0.0001,-0.0000,-0.0027,-0.0776,-0.0738
58.8400,-0.0001,-0.0000,-0.0042,-0.0778,-0.0738
58.8500,-0.0001,-0.0000,-0.0058,-0.0779,-0.0738
58.8600,-0.0001,-0.0000,-0.0074,-0.0780,-0.0738
58.8700,-0.0001,-0.0000,-0.0089,-0.0781,-0.0737
58.8800,-0.0001,-0.0000,-0.0104,-0.0781,-0.0736
58.8900,-0.0001,-0.0000,-0.0120,-0.0781,-0.0735
58.9000,-0.0001,-0.0000,-0.0135,-0.0781,-0.0734
58.9100,-0.0001,-0.0000,-0.0149,-0.0781,-0.0732
58.9200,-0.0001,-0.0000,-0.0164,-0.0780,-0.0731
58.9300,-0.0001,-0.0000,-0.0178,-0.0779,-0.0729
58.9400,-0.0001,-0.0000,-0.0192,-0.0778,-0.0726
58.9500,-0.0001,-0.0000,-0.0206,-0.0776,-0.0724
58.9600,-0.0001,-0.0000,-0.0220,-0.0774,-0.0721
58.9700,-0.0001,-0.0000,-0.0233,-0.0772,-0.0718
58.9800,-0.0001,-0.0000,-0.0246,-0.0769,-0.0715
58.9900,-0.0001,-0.0000,-0.0259,-0.0767,-0.0711
59.0000,-0.0001,-0.0000,-0.0272,-0.0764,-0.0708
59.0100,-0.0001,-0.0000,-0.0284,-0.0760,-0.0704
59.0200,-0.0001,-0.0000,-0.0296,-0.0757,-0.0700
59.0300,-0.0001,-0.0000,-0.0307,-0.0753,-0.0695
59.0400,-0.0001,-0.0000,-0.0318,-0.0749,-0.0691
59.0500,-0.0001,-0.0000,-0.0329,-0.0744,-0.0686
59.0600,-0.0001,-0.0000,-0.0340,-0.0740,-0.0681
59.0700,-0.0001,-0.0000,-0.0350,-0.0735,-0.0676
59.0800,-0.0001,-0.0000,-0.0359,-0.0730,-0.0671
59.0900,-0.0001,-0.0000,-0.0369,-0.0724,-0.0665
59.1000,-0.0001,-0.0000,-0.0377,-0.0719,-0.0660
59.1100,-0.0001,-0.0000,-0.0386,-0.0713,-0.0654
59.1200,-0.0001,-0.0000,-0.0394,-0.0707,-0.0648
59.1300,-0.0001,-0.0000,-0.0402,-0.0700,-0.0641
59.1400,-0.0001,-0.0000,-0.0409,-0.0694,-0.0635
59.1500,-0.0001,-0.0000,-0.0416,-0.0687,-0.0628
59.1600,-0.0001,-0.0000,-0.0422,-0.0680,-0.0622
59.1700,-0.0001,-0.0000,-0.0428,-0.0672,-0.0615
59.1800,-0.0001,-0.0000,-0.0433,-0.0665,-0.0607
59.1900,-0.0000,-0.0000,-0.0438,-0.0657,-0.0600
59.2000,-0.0000,-0.0000,-0.0443,-0.0649,-0.0593
59.2100,-0.0000,-0.0000,-0.0447,-0.0641,-0.0585
59.2200,-0.0000,-0.0000,-0.0451,-0.0633,-0.0577
59.2300,-0.0000,-0.0000,-0.0454,-0.0624,-0.0569
59.2400,-0.0000,-0.0000,-0.0457,-0.0615,-0.0561
59.2500,-0.0000,-0.0000,-0.0459,-0.0606,-0.0553
59.2600,-0.0000,-0.0000,-0.0461,-0.0597,-0.0545
59.2700,-0.0000,-0.0000,-0.0462,-0.0588,-0.0537
59.2800,-0.0000,-0.0000,-0.0463,-0.0578,-0.0528
59.2900,-0.0000,-0.0000,-0.0464,-0.0569,-0.0519
59.3000,0.0000,0.0000,-0.0464,-0.0559,-0.0510
59.3100,0.0000,0.0000,-0.0463,-0.0549,-0.0502
59.3200,0.0000,0.0000,-0.0462,-0.0539,-0.0492
59.3300,0.0000,0.0000,-0.0461,-0.0528,-0.0483
59.3400,0.0000,0.0000,-0.0459,-0.0518,-0.0474
59.3500,0.0000,0.0000,-0.0457,-0.0507,-0.0465
59.3600,0.0000,0.0000,-0.0454,-0.0496,-0.0455
59.3700,0.0001,0.0000,-0.0451,-0.0485,-0.0446
59.3800,0.0001,0.0000,-0.0447,-0.0474,-0.0436
59.3900,0.0001,0.0000,-0.0443,-0.0463,-0.0426
59.4000,0.0001,0.0000,-0.0439,-0.0452,-0.0416
59.4100,0.0001,0.0000,-0.0434,-0.0441,-0.0407
59.4200,0.0001,0.0001,-0.0429,-0.0429,-0.0397
59.4300,0.0001,0.0001,-0.0423,-0.0418,-0.0387
59.4400,0.0001,0.0001,-0.0417,-0.0406,-0.0376
59.4500,0.0001,0.0001,-0.0411,-0.0394,-0.0366
59.4600,0.0001,0.0001,-0.0404,-0.0382,-0.0356
59.4700,0.0001,0.0001,-0.0397,-0.0370,-0.0346
59.4800,0.0002,0.0001,-0.0389,-0.0358,-0.0335
59.4900,0.0002,0.0001,-0.0381,-0.0346,-0.0325
59.5000,0.0002,0.0001,-0.0373,-0.0334,-0.0315
59.5100,0.0002,0.0001,-0.0364,-0.0322,-0.0304
59.5200,0.0002,0.0001,-0.0355,-0.0309,-0.0294
59.5300,0.0002,0.0001,-0.0346,-0.0297,-0.0283
59.5400,0.0002,0.0001,-0.0337,-0.0285,-0.0272
59.5500,0.0002,0.0001,-0.0327,-0.0272,-0.0262
59.5600,0.0002,0.0001,-0.0317,-0.0260,-0.0251
59.5700,0.0003,0.0001,-0.0306,-0.0247,-0.0241
59.5800,0.0003,0.0001,-0.0296,-0.0235,-0.0230
59.5900,0.0003,0.0002,-0.0285,-0.0222,-0.0219
59.6000,0.0003,0.0002,-0.0273,-0.0210,-0.0208
59.6100,0.0003,0.0002,-0.0262,-0.0197,-0.0198
59.6200,0.0003,0.0002,-0.0250,-0.0185,-0.0187
59.6300,0.0003,0.0002,-0.0238,-0.0172,-0.0176
59.6400,0.0004,0.0002,-0.0226,-0.0160,-0.0166
59.6500,0.0004,0.0002,-0.0214,-0.0147,-0.0155
59.6600,0.0004,0.0002,-0.0202,-0.0135,-0.0144
59.6700,0.0004,0.0002,-0.0189,-0.0122,-0.0133
59.6800,0.0004,0.0002,-0.0177,-0.0110,-0.0123
59.6900,0.0004,0.0002,-0.0164,-0.0097,-0.0112
59.7000,0.0004,0.0002,-0.0151,-0.0085,-0.0102
59.7100,0.0005,0.0002,-0.0138,-0.0073,-0.0091
59.7200,0.0005,0.0002,-0.0125,-0.0061,-0.0080
59.7300,0.0005,0.0003,-0.0111,-0.0048,-0.0070
59.7400,0.0005,0.0003,-0.0098,-0.0036,-0.0059
59.7500,0.0005,0.0003,-0.0085,-0.0024,-0.0049
59.7600,0.0005,0.0003,-0.0071,-0.0012,-0.0038
59.7700,0.0005,0.0003,-0.0058,-0.0000,-0.0028
59.7800,0.0005,0.0003,-0.0045,0.0012,-0.0018
59.7900,0.0006,0.0003,-0.0031,0.0024,-0.0008
59.8000,0.0006,0.0003,-0.0018,0.0035,0.0003
59.8100,0.0006,0.0003,-0.0004,0.0047,0.0013
59.8200,0.0006,0.0003,0.0009,0.0058,0.0023
59.8300,0.0006,0.0003,0.0022,0.0070,0.0033
59.8400,0.0006,0.0003,0.0035,0.0081,0.0043
59.8500,0.0006,0.0003,0.0048,0.0092,0.0053
59.8600,0.0006,0.0003,0.0061,0.0103,0.0063
59.8700,0.0006,0.0003,0.0074,0.0114,0.0072
59.8800,0.0007,0.0003,0.0087,0.0125,0.0082
59.8900,0.0007,0.0003,0.0100,0.0136,0.0092
59.9000,0.0007,0.0004,0.0112,0.0147,0.0101
59.9100,0.0007,0.0004,0.0125,0.0157,0.0111
59.9200,0.0007,0.0004,0.0137,0.0167,0.0120
59.9300,0.0007,0.0004,0.0149,0.0178,0.0129
59.9400,0.0007,0.0004,0.0161,0.0188,0.0138
59.9500,0.0007,0.0004,0.0173,0.0198,0.0147
59.9600,0.0007,0.0004,0.0184,0.0207,0.0156
59.9700,0.0007,0.0004,0.0195,0.0217,0.0165
59.9800,0.0007,0.0004,0.0206,0.0226,0.0174
59.9900,0.0007,0.0004,0.0217,0.0236,0.0182
60.0000,0.0007,0.0004,0.0228,0.0245,0.0191
60.0100,0.0007,0.0004,0.0238,0.0254,0.0199
60.0200,0.0007,0.0004,0.0248,0.0262,0.0207
60.0300,0.0007,0.0004,0.0258,0.0271,0.0216
60.0400,0.0007,0.0004,0.0267,0.0280,0.0224
60.0500,0.0007,0.0004,0.0276,0.0288,0.0232
60.0600,0.0007,0.0003,0.0285,0.0296,0.0239
60.0700,0.0007,0.0003,0.0294,0.0304,0.0247
60.0800,0.0007,0.0003,0.0302,0.0311,0.0255
60.0900,0.0006,0.0003,0.0310,0.0319,0.0262
60.1000,0.0006,0.0003,0.0317,0.0326,0.0269
60.1100,0.0006,0.0003,0.0325,0.0333,0.0276
60.1200,0.0006,0.0003,0.0332,0.0340,0.0283
60.1300,0.0006,0.0003,0.0338,0.0347,0.0290
60.1400,0.0006,0.0003,0.0344,0.0354,0.0297
60.1500,0.0005,0.0003,0.0350,0.0360,0.0303
60.1600,0.0005,0.0003,0.0356,0.0366,0.0310
60.1700,0.0005,0.0002,0.0361,0.0372,0.0316
60.1800,0.0005,0.0002,0.0365,0.0378,0.0322
60.1900,0.0004,0.0002,0.0370,0.0383,0.0328
60.2000,0.0004,0.0002,0.0374,0.0388,0.0334
60.2100,0.0004,0.0002,0.0377,0.0393,0.0339
60.2200,0.0003,0.0002,0.0380,0.0398,0.0345
60.2300,0.0003,0.0001,0.0383,0.0403,0.0350
60.2400,0.0003,0.0001,0.0386,0.0407,0.0355
60.2500,0.0002,0.0001,0.0388,0.0412,0.0360
60.2600,0.0002,0.0001,0.0389,0.0416,0.0365
60.2700,0.0001,0.0001,0.0391,0.0419,0.0370
60.2800,0.0001,0.0000,0.0392,0.0423,0.0374
60.2900,0.0000,0.0000,0.0392,0.0426,0.0378
60.3000,-0.0000,-0.0000,0.0392,0.0429,0.0382
60.3100,-0.0001,-0.0000,0.0392,0.0432,0.0386
60.3200,-0.0001,-0.0001,0.0391,0.0435,0.0390
60.3300,-0.0002,-0.0001,0.0390,0.0437,0.0394
60.3400,-0.0003,-0.0001,0.0389,0.0439,0.0397
60.3500,-0.0003,-0.0002,0.0387,0.0441,0.0400
60.3600,-0.0004,-0.0002,0.0385,0.0443,0.0403
60.3700,-0.0005,-0.0002,0.0382,0.0445,0.0406
60.3800,-0.0005,-0.0003,0.0379,0.0446,0.0409
60.3900,-0.0006,-0.0003,0.0376,0.0447,0.0411
60.4000,-0.0007,-0.0003,0.0372,0.0448,0.0413
60.4100,-0.0008,-0.0004,0.0368,0.0449,0.0415
60.4200,-0.0009,-0.0004,0.0364,0.0449,0.0417
60.4300,-0.0009,-0.0005,0.0359,0.0449,0.0419
60.4400,-0.0010,-0.0005,0.0354,0.0449,0.0420
60.4500,-0.0011,-0.0005,0.0349,0.0449,0.0422
60.4600,-0.0012,-0.0006,0.0343,0.0448,0.0423
60.4700,-0.0013,-0.0006,0.0337,0.0447,0.0423
60.4800,-0.0014,-0.0007,0.0331,0.0446,0.0424
60.4900,-0.0015,-0.0007,0.0324,0.0445,0.0425
60.5000,-0.0016,-0.0008,0.0317,0.0444,0.0425
60.5100,-0.0017,-0.0008,0.0310,0.0442,0.0425
60.5200,-0.0018,-0.0009,0.0302,0.0440,0.0425
60.5300,-0.0019,-0.0009,0.0295,0.0438,0.0424
60.5400,-0.0020,-0.0010,0.0287,0.0436,0.0424
60.5500,-0.0021,-0.0010,0.0278,0.0433,0.0423
60.5600,-0.0022,-0.0011,0.0270,0.0431,0.0422
60.5700,-0.0024,-0.0011,0.0261,0.0428,0.0421
60.5800,-0.0025,-0.0012,0.0252,0.0424,0.0419
60.5900,-0.0026,-0.0012,0.0243,0.0421,0.0417
60.6000,-0.0027,-0.0013,0.0233,0.0417,0.0416
60.6100,-0.0028,-0.0014,0.0223,0.0414,0.0414
60.6200,-0.0029,-0.0014,0.0214,0.0409,0.0411
60.6300,-0.0031,-0.0015,0.0203,0.0405,0.0409
60.6400,-0.0032,-0.0015,0.0193,0.0401,0.0406
60.6500,-0.0033,-0.0016,0.0183,0.0396,0.0403
60.6600,-0.0034,-0.0016,0.0172,0.0391,0.0400
60.6700,-0.0036,-0.0017,0.0162,0.0386,0.0396
60.6800,-0.0037,-0.0017,0.0151,0.0381,0.0393
60.6900,-0.0038,-0.0018,0.0140,0.0375,0.0389
60.7000,-0.0039,-0.0019,0.0129,0.0369,0.0385
60.7100,-0.0040,-0.0019,0.0118,0.0363,0.0381
60.7200,-0.0042,-0.0020,0.0107,0.0357,0.0376
60.7300,-0.0043,-0.0020,0.0095,0.0351,0.0371
60.7400,-0.0044,-0.0021,0.0084,0.0344,0.0366
60.7500,-0.0045,-0.0021,0.0073,0.0337,0.0361
60.7600,-0.0046,-0.0022,0.0061,0.0330,0.0356
60.7700,-0.0048,-0.0022,0.0050,0.0323,0.0350
60.7800,-0.0049,-0.0023,0.0038,0.0316,0.0344
60.7900,-0.0050,-0.0023,0.0027,0.0308,0.0338
60.8000,-0.0051,-0.0024,0.0015,0.0301,0.0332
60.8100,-0.0052,-0.0024,0.0004,0.0293,0.0325
60.8200,-0.0053,-0.0025,-0.0008,0.0285,0.0319
60.8300,-0.0054,-0.0025,-0.0019,0.0276,0.0312
60.8400,-0.0055,-0.0025,-0.0030,0.0268,0.0305
60.8500,-0.0056,-0.0026,-0.0042,0.0259,0.0297
60.8600,-0.0057,-0.0026,-0.0053,0.0250,0.0290
60.8700,-0.0057,-0.0027,-0.0064,0.0241,0.0282
60.8800,-0.0058,-0.0027,-0.0075,0.0232,0.0274
60.8900,-0.0059,-0.0027,-0.0086,0.0223,0.0265
60.9000,-0.0060,-0.0027,-0.0097,0.0213,0.0257
60.9100,-0.0060,-0.0028,-0.0107,0.0203,0.0248
60.9200,-0.0061,-0.0028,-0.0118,0.0193,0.0239
60.9300,-0.0061,-0.0028,-0.0128,0.0183,0.0230
60.9400,-0.0062,-0.0028,-0.0138,0.0173,0.0221
60.9500,-0.0062,-0.0028,-0.0149,0.0163,0.0211
60.9600,-0.0062,-0.0028,-0.0158,0.0152,0.0202
60.9700,-0.0062,-0.0028,-0.0168,0.0141,0.0192
60.9800,-0.0062,-0.0028,-0.0178,0.0131,0.0181
60.9900,-0.0062,-0.0028,-0.0187,0.0120,0.0171
61.0000,-0.0062,-0.0028,-0.0196,0.0108,0.0160
61.0100,-0.0062,-0.0028,-0.0205,0.0097,0.0150
61.0200,-0.0062,-0.0028,-0.0214,0.0085,0.0139
61.0300,-0.0061,-0.0028,-0.0222,0.0074,0.0127
61.0400,-0.0061,-0.0027,-0.0230,0.0062,0.0116
61.0500,-0.0060,-0.0027,-0.0238,0.0050,0.0104
61.0600,-0.0059,-0.0027,-0.0246,0.0038,0.0093
61.0700,-0.0058,-0.0026,-0.0253,0.0026,0.0081
61.0800,-0.0057,-0.0026,-0.0260,0.0013,0.0069
61.0900,-0.0056,-0.0025,-0.0267,0.0001,0.0056
61.1000,-0.0055,-0.0024,-0.0274,-0.0012,0.0044
61.1100,-0.0054,-0.0024,-0.0280,-0.0024,0.0031
61.1200,-0.0052,-0.0023,-0.0286,-0.0037,0.0018
61.1300,-0.0050,-0.0022,-0.0292,-0.0050,0.0005
61.1400,-0.0049,-0.0021,-0.0297,-0.0063,-0.0008
61.1500,-0.0047,-0.0021,-0.0302,-0.0077,-0.0022
61.1600,-0.0045,-0.0020,-0.0307,-0.0090,-0.0035
61.1700,-0.0042,-0.0019,-0.0312,-0.0103,-0.0049
61.1800,-0.0040,-0.0017,-0.0316,-0.0117,-0.0063
61.1900,-0.0037,-0.0016,-0.0320,-0.0131,-0.0077
61.2000,-0.0035,-0.0015,-0.0323,-0.0145,-0.0092
61.2100,-0.0032,-0.0014,-0.0326,-0.0159,-0.0106
61.2200,-0.0029,-0.0012,-0.0329,-0.0173,-0.0121
61.2300,-0.0025,-0.0011,-0.0332,-0.0187,-0.0135
61.2400,-0.0022,-0.0009,-0.0334,-0.0201,-0.0150
61.2500,-0.0018,-0.0008,-0.0336,-0.0215,-0.0165
61.2600,-0.0014,-0.0006,-0.0337,-0.0230,-0.0181
61.2700,-0.0011,-0.0005,-0.0338,-0.0244,-0.0196
61.2800,-0.0006,-0.0003,-0.0339,-0.0259,-0.0211
61.2900,-0.0002,-0.0001,-0.0340,-0.0274,-0.0227
61.3000,0.0002,0.0001,-0.0340,-0.0288,-0.0243
61.3100,0.0007,0.0003,-0.0340,-0.0303,-0.0259
61.3200,0.0012,0.0005,-0.0339,-0.0318,-0.0275
61.3300,0.0017,0.0007,-0.0338,-0.0333,-0.0291
61.3400,0.0022,0.0009,-0.0337,-0.0348,-0.0307
61.3500,0.0027,0.0012,-0.0336,-0.0363,-0.0323
61.3600,0.0033,0.0014,-0.0334,-0.0379,-0.0340
61.3700,0.0039,0.0016,-0.0332,-0.0394,-0.0356
61.3800,0.0045,0.0019,-0.0329,-0.0409,-0.0373
61.3900,0.0051,0.0021,-0.0326,-0.0425,-0.0390
61.4000,0.0057,0.0024,-0.0323,-0.0440,-0.0407
61.4100,0.0063,0.0027,-0.0320,-0.0456,-0.0424
61.4200,0.0070,0.0029,-0.0316,-0.0471,-0.0441
61.4300,0.0077,0.0032,-0.0312,-0.0487,-0.0458
61.4400,0.0084,0.0035,-0.0308,-0.0503,-0.0475
61.4500,0.0091,0.0038,-0.0303,-0.0519,-0.0492
61.4600,0.0098,0.0041,-0.0298,-0.0534,-0.0509
61.4700,0.0105,0.0043,-0.0293,-0.0550,-0.0527
61.4800,0.0113,0.0046,-0.0288,-0.0566,-0.0544
61.4900,0.0120,0.0050,-0.0282,-0.0582,-0.0562
61.5000,0.0128,0.0053,-0.0276,-0.0598,-0.0579
61.5100,0.0136,0.0056,-0.0270,-0.0614,-0.0597
61.5200,0.0144,0.0059,-0.0263,-0.0630,-0.0614
61.5300,0.0152,0.0062,-0.0256,-0.0646,-0.0632
61.5400,0.0160,0.0065,-0.0250,-0.0662,-0.0650
61.5500,0.0168,0.0068,-0.0242,-0.0678,-0.0667
61.5600,0.0176,0.0072,-0.0235,-0.0694,-0.0685
61.5700,0.0184,0.0075,-0.0227,-0.0710,-0.0703
61.5800,0.0193,0.0078,-0.0219,-0.0726,-0.0721
61.5900,0.0201,0.0081,-0.0211,-0.0742,-0.0738
61.6000,0.0210,0.0084,-0.0203,-0.0758,-0.0756
61.6100,0.0218,0.0088,-0.0195,-0.0774,-0.0774
61.6200,0.0227,0.0091,-0.0186,-0.0790,-0.0792
61.6300,0.0235,0.0094,-0.0177,-0.0806,-0.0809
61.6400,0.0244,0.0097,-0.0169,-0.0822,-0.0827
61.6500,0.0252,0.0100,-0.0160,-0.0838,-0.0845
61.6600,0.0260,0.0103,-0.0150,-0.0854,-0.0863
61.6700,0.0269,0.0106,-0.0141,-0.0870,-0.0880
61.6800,0.0277,0.0109,-0.0132,-0.0886,-0.0898
61.6900,0.0285,0.0112,-0.0122,-0.0902,-0.0915
61.7000,0.0293,0.0115,-0.0113,-0.0918,-0.0933
61.7100,0.0301,0.0118,-0.0103,-0.0934,-0.0950
61.7200,0.0309,0.0121,-0.0093,-0.0950,-0.0968
61.7300,0.0316,0.0124,-0.0083,-0.0965,-0.0985
61.7400,0.0324,0.0126,-0.0073,-0.0981,-0.1002
61.7500,0.0331,0.0129,-0.0063,-0.0997,-0.1019
61.7600,0.0338,0.0131,-0.0053,-0.1012,-0.1036
61.7700,0.0345,0.0134,-0.0043,-0.1028,-0.1053
61.7800,0.0352,0.0136,-0.0033,-0.1043,-0.1070
61.7900,0.0358,0.0138,-0.0023,-0.1058,-0.1087
61.8000,0.0364,0.0140,-0.0013,-0.1074,-0.1104
61.8100,0.0370,0.0142,-0.0003,-0.1089,-0.1120
61.8200,0.0375,0.0143,0.0007,-0.1104,-0.1137
61.8300,0.0381,0.0145,0.0017,-0.1119,-0.1153
61.8400,0.0385,0.0147,0.0027,-0.1134,-0.1170
61.8500,0.0390,0.0148,0.0036,-0.1149,-0.1186
61.8600,0.0394,0.0149,0.0046,-0.1164,-0.1202
61.8700,0.0398,0.0150,0.0056,-0.1178,-0.1218
61.8800,0.0401,0.0151,0.0066,-0.1193,-0.1233
61.8900,0.0404,0.0152,0.0075,-0.1208,-0.1249
61.9000,0.0406,0.0152,0.0085,-0.1222,-0.1264
61.9100,0.0408,0.0152,0.0094,-0.1236,-0.1279
61.9200,0.0410,0.0153,0.0103,-0.1250,-0.1295
61.9300,0.0410,0.0152,0.0112,-0.1264,-0.1309
61.9400,0.0411,0.0152,0.0121,-0.1278,-0.1324
61.9500,0.0411,0.0152,0.0130,-0.1292,-0.1339
61.9600,0.0410,0.0151,0.0139,-0.1305,-0.1353
61.9700,0.0409,0.0150,0.0148,-0.1319,-0.1367
61.9800,0.0407,0.0149,0.0156,-0.1332,-0.1381
61.9900,0.0405,0.0148,0.0164,-0.1345,-0.1395
62.0000,0.0402,0.0146,0.0172,-0.1358,-0.1409
62.0100,0.0398,0.0145,0.0180,-0.1371,-0.1422
62.0200,0.0394,0.0143,0.0188,-0.1384,-0.1435
62.0300,0.0389,0.0140,0.0195,-0.1396,-0.1448
62.0400,0.0383,0.0138,0.0202,-0.1409,-0.1461
62.0500,0.0377,0.0135,0.0209,-0.1421,-0.1474
62.0600,0.0370,0.0133,0.0216,-0.1433,-0.1486
62.0700,0.0362,0.0129,0.0223,-0.1445,-0.1498
62.0800,0.0354,0.0126,0.0229,-0.1456,-0.1510
62.0900,0.0345,0.0122,0.0235,-0.1468,-0.1521
62.1000,0.0335,0.0119,0.0241,-0.1479,-0.1533
62.1100,0.0324,0.0115,0.0246,-0.1490,-0.1544
62.1200,0.0313,0.0110,0.0252,-0.1501,-0.1555
62.1300,0.0301,0.0106,0.0257,-0.1512,-0.1565
62.1400,0.0289,0.0101,0.0262,-0.1522,-0.1575
62.1500,0.0275,0.0096,0.0266,-0.1532,-0.1586
62.1600,0.0261,0.0091,0.0270,-0.1542,-0.1595
62.1700,0.0246,0.0085,0.0274,-0.1552,-0.1605
62.1800,0.0230,0.0080,0.0278,-0.1562,-0.1614
62.1900,0.0214,0.0074,0.0281,-0.1571,-0.1623
62.2000,0.0197,0.0068,0.0285,-0.1580,-0.1632
62.2100,0.0179,0.0061,0.0287,-0.1589,-0.1640
62.2200,0.0161,0.0055,0.0290,-0.1598,-0.1648
62.2300,0.0141,0.0048,0.0292,-0.1606,-0.1656
62.2400,0.0121,0.0041,0.0294,-0.1614,-0.1663
62.2500,0.0101,0.0034,0.0296,-0.1622,-0.1671
62.2600,0.0079,0.0027,0.0297,-0.1630,-0.1678
62.2700,0.0057,0.0019,0.0298,-0.1637,-0.1684
62.2800,0.0035,0.0012,0.0299,-0.1644,-0.1690
62.2900,0.0011,0.0004,0.0300,-0.1651,-0.1696
